Count,Average Steering Change,Steering Change SD,Steering Change SE,Average Distance,Average Distance SD,Average Distance SE,Average Angle,Angle SD,Angle SE
881,0.01699,1.07965,0.15268,0.16357,0.12597,0.01781,0.01856,0.07670,0.01084
882,0.01199,0.96698,0.13675,0.17255,0.12663,0.01790,0.01652,0.06698,0.00947
883,0.01999,0.87217,0.12334,0.18904,0.13063,0.01847,0.00646,0.06713,0.00949
884,0.00000,1.01921,0.14413,0.18140,0.14851,0.02100,0.00449,0.06517,0.00921
885,0.00099,0.91566,0.12949,0.17839,0.15156,0.02143,0.00302,0.07699,0.01088
886,0.00200,0.99317,0.14045,0.17508,0.14666,0.02074,0.00757,0.05683,0.00803
887,0.00999,0.89755,0.12693,0.18122,0.15249,0.02156,0.01495,0.07098,0.01003
888,0.02000,0.89224,0.12618,0.18338,0.16071,0.02272,0.00084,0.06871,0.00971
889,0.01999,0.91230,0.12901,0.17529,0.17212,0.02434,0.00072,0.06608,0.00934
890,0.00999,1.02800,0.14538,0.17786,0.17001,0.02404,0.00324,0.06306,0.00891
891,0.01999,1.14795,0.16234,0.17764,0.16649,0.02354,0.00830,0.05558,0.00786
892,0.02000,1.04335,0.14755,0.17219,0.16082,0.02274,0.00342,0.07587,0.01072
893,0.00200,1.15125,0.16281,0.18957,0.15129,0.02139,0.00447,0.05856,0.00828
894,0.01199,1.11043,0.15703,0.19062,0.14826,0.02096,0.00355,0.06703,0.00947
895,0.02000,0.94450,0.13357,0.17846,0.15240,0.02155,0.00558,0.06784,0.00959
896,0.02000,0.90658,0.12821,0.16914,0.14958,0.02115,0.01368,0.05483,0.00775
897,0.01000,1.03281,0.14606,0.16490,0.13632,0.01927,0.00560,0.06183,0.00874
898,0.01499,0.95064,0.13444,0.15278,0.12529,0.01771,0.00353,0.06967,0.00985
899,0.00200,1.02122,0.14442,0.14897,0.13381,0.01892,0.00991,0.07093,0.01003
900,0.00500,0.77802,0.11002,0.15478,0.13091,0.01851,0.00434,0.06784,0.00959
901,0.00000,0.94482,0.13361,0.15800,0.12454,0.01761,0.00841,0.05649,0.00799
902,0.02000,1.00194,0.14169,0.15577,0.12799,0.01810,0.00008,0.07295,0.01031
903,0.01800,0.93689,0.13249,0.16667,0.14217,0.02010,0.01750,0.05499,0.00777
904,0.00799,0.94383,0.13347,0.17832,0.14760,0.02087,0.00123,0.07185,0.01016
905,0.02000,1.01916,0.14413,0.18125,0.14229,0.02012,0.01233,0.06042,0.00854
906,0.01299,0.99432,0.14061,0.16093,0.14923,0.02110,0.00579,0.06332,0.00895
907,0.00600,0.87952,0.12438,0.14985,0.14958,0.02115,0.00624,0.05092,0.00720
908,0.02000,0.96239,0.13610,0.14649,0.15860,0.02242,0.00189,0.05949,0.00841
909,0.01500,0.93798,0.13265,0.15866,0.15012,0.02123,0.01188,0.07406,0.01047
910,0.01000,1.09690,0.15512,0.16852,0.13771,0.01947,0.01093,0.07930,0.01121
911,0.00500,1.02314,0.14469,0.17819,0.13634,0.01928,0.00637,0.06212,0.00878
912,0.00699,0.98868,0.13982,0.17944,0.13549,0.01916,0.01141,0.06293,0.00890
913,0.00999,0.85988,0.12160,0.17387,0.13330,0.01885,0.00221,0.06501,0.00919
914,0.00199,1.02960,0.14560,0.16993,0.13810,0.01953,0.00481,0.05676,0.00802
915,0.01499,0.92012,0.13012,0.16424,0.14811,0.02094,0.00253,0.06950,0.00982
916,0.00700,0.79265,0.11209,0.16852,0.14983,0.02119,0.01396,0.06409,0.00906
917,0.01500,0.85336,0.12068,0.16560,0.13442,0.01901,0.02261,0.05654,0.00799
918,0.02000,1.04043,0.14713,0.15399,0.11980,0.01694,0.00259,0.06519,0.00921
919,0.00999,0.93445,0.13215,0.13605,0.11983,0.01694,0.01063,0.06360,0.00899
920,0.02000,0.90177,0.12753,0.13196,0.11950,0.01690,0.00019,0.06526,0.00923
921,0.00800,0.95311,0.13479,0.14064,0.12240,0.01731,0.00471,0.05630,0.00796
922,0.00999,1.07619,0.15219,0.13691,0.12805,0.01810,0.00647,0.06616,0.00935
923,0.02000,0.96436,0.13638,0.14942,0.12463,0.01762,0.00225,0.05576,0.00788
924,0.02000,1.10900,0.15683,0.16052,0.12306,0.01740,0.00459,0.06616,0.00935
925,0.01500,1.01139,0.14303,0.16030,0.12994,0.01837,0.00272,0.06404,0.00905
926,0.01499,0.73499,0.10394,0.16817,0.13692,0.01936,0.00249,0.06195,0.00876
927,0.00999,0.88758,0.12552,0.16080,0.14319,0.02025,0.00047,0.07132,0.01008
928,0.01499,1.03005,0.14567,0.14771,0.13210,0.01868,0.00479,0.06491,0.00918
929,0.02000,1.02410,0.14483,0.14815,0.12866,0.01819,0.00524,0.05904,0.00835
930,0.02000,0.91285,0.12909,0.13280,0.12445,0.01760,0.00855,0.05840,0.00825
931,0.00800,1.00560,0.14221,0.12964,0.11646,0.01647,0.00020,0.06855,0.00969
932,0.01499,1.01035,0.14288,0.12798,0.10627,0.01502,0.01117,0.06308,0.00892
933,0.00799,0.98536,0.13935,0.12981,0.09782,0.01383,0.00931,0.06722,0.00950
934,0.01000,1.03846,0.14686,0.13505,0.10582,0.01496,0.01191,0.06478,0.00916
935,0.01499,1.03659,0.14659,0.15386,0.11636,0.01645,0.00658,0.06110,0.00864
936,0.00199,1.06056,0.14998,0.15809,0.12942,0.01830,0.00208,0.06271,0.00886
937,0.01499,0.93494,0.13222,0.16467,0.13460,0.01903,0.00424,0.06579,0.00930
938,0.00500,0.92591,0.13094,0.16172,0.13152,0.01860,0.01144,0.05774,0.00816
939,0.00799,0.85879,0.12145,0.15414,0.13505,0.01909,0.00530,0.07189,0.01016
940,0.01499,0.93275,0.13191,0.17320,0.13165,0.01861,0.00903,0.06931,0.00980
941,0.02000,0.93187,0.13178,0.17741,0.12924,0.01827,0.00572,0.07535,0.01065
942,0.01500,0.99871,0.14123,0.17422,0.13677,0.01934,0.01010,0.06703,0.00947
943,0.01999,1.04871,0.14831,0.17587,0.13927,0.01969,0.00880,0.07067,0.00999
944,0.00000,0.90768,0.12836,0.18017,0.13634,0.01928,0.00589,0.06145,0.00869
945,0.01500,0.98510,0.13931,0.17568,0.13978,0.01976,0.00011,0.06051,0.00855
946,0.02000,1.00861,0.14263,0.18679,0.14542,0.02056,0.02074,0.06307,0.00892
947,0.01299,0.84869,0.12002,0.20091,0.12895,0.01823,0.00136,0.06258,0.00885
948,0.00000,0.95162,0.13458,0.19325,0.12893,0.01823,0.00729,0.07923,0.01120
949,0.00499,1.12486,0.15908,0.18183,0.13988,0.01978,0.00628,0.06840,0.00967
950,0.00000,1.07916,0.15261,0.18748,0.14627,0.02068,0.00306,0.05809,0.00821
951,0.00400,0.99069,0.14010,0.19281,0.14171,0.02004,0.00482,0.06546,0.00925
952,0.00200,1.01468,0.14349,0.18754,0.13944,0.01972,0.00291,0.07661,0.01083
953,0.00199,1.03633,0.14656,0.17948,0.14328,0.02026,0.00439,0.06925,0.00979
954,0.01299,1.24164,0.17559,0.17939,0.14224,0.02011,0.00212,0.05247,0.00742
955,0.01800,1.08929,0.15405,0.18441,0.13517,0.01911,0.00412,0.06126,0.00866
956,0.00100,1.14102,0.16136,0.18783,0.13526,0.01912,0.00099,0.06058,0.00856
957,0.01199,1.01850,0.14403,0.17600,0.13526,0.01912,0.01158,0.06505,0.00920
958,0.01700,1.01993,0.14423,0.18426,0.13023,0.01841,0.00573,0.06393,0.00904
959,0.00500,0.85382,0.12074,0.17237,0.13338,0.01886,0.01381,0.06218,0.00879
960,0.01799,0.84538,0.11955,0.17203,0.12152,0.01718,0.00550,0.05087,0.00719
961,0.01700,0.87974,0.12441,0.17293,0.11819,0.01671,0.01634,0.07257,0.01026
962,0.00800,1.03597,0.14650,0.18257,0.12152,0.01718,0.00431,0.06143,0.00868
963,0.00100,0.88450,0.12508,0.17634,0.11083,0.01567,0.00348,0.07987,0.01129
964,0.02000,0.92233,0.13043,0.16944,0.11395,0.01611,0.00215,0.06874,0.00972
965,0.01500,0.91680,0.12965,0.16840,0.12187,0.01723,0.00346,0.06255,0.00884
966,0.00999,0.96938,0.13709,0.17151,0.11677,0.01651,0.01442,0.06648,0.00940
967,0.01999,1.12867,0.15961,0.17892,0.12316,0.01741,0.00511,0.06651,0.00940
968,0.00300,0.97495,0.13787,0.18705,0.12649,0.01788,0.00546,0.06418,0.00907
